org_uuid,betweenness_centrality
7ca12f7a-2f8e-48b4-a8d1-1a33a0e275b9,0.24422016015723183
5110abe7-f244-0742-249d-736adcd8fc8a,0.2097804695513117
82f9cda0-bec2-957a-25e9-2b9bbbd279b6,0.18426318859380875
ca0dc3f8-5f97-fded-6e0e-14c53d5302d6,0.23831631369946035
fb6fd6cb-adb7-c95b-88d5-fd7ccef7a92b,0.26113923437023445
8adadbfb-be63-6602-8ca0-b037397a7038,0.31760133087222436
1cfed01e-0e20-b3bc-4757-964efbaab409,0.21073644658595114
6b3bb057-ca48-d9f4-6ce0-2889b25d787e,0.18615464085175223
5d910027-649d-c49c-2aa0-863ddc47183f,0.2912519948421163
74a80584-48c3-36c0-f2d5-2e2eb173f4d9,0.21476237929219713
5a43af96-1d05-9263-84ac-167198dfcd88,0.2144048267018601
58923f75-7902-11ce-a1bc-ecd96c42e51a,0.25917673184465184
c497d232-9f3b-5e30-b864-ba5667403af2,0.19646840530347728
c4adf791-f518-256a-f5c4-b9882c3122d7,0.22954116312057135
a7c69d60-5083-08ef-937b-6cef93a9728c,0.2556276145589076
ac6ef54a-1f35-a468-2001-f04dd3fc035e,0.2610789219829081
fc5fbe7a-562d-d577-b05e-46797caa134c,0.3289167318169462
5b4617f8-b4b1-633b-00cb-604ab1c2d5ab,0.2516255300709825
5ec4e8e9-7a8a-2aa9-c50a-cdf76139fe56,8.640055296353896e-05
cd314afd-ebaa-0932-595e-dad28efc295e,0.00012960082944530845
9f80702a-f7f3-8613-0550-841c5e5c71d2,0.23212310186930946
e6a7c5ea-ae93-3d35-e4c9-94c50d7008b4,0.25045477540754696
d9bb3675-1bae-bab4-98d3-e9e7113d5a79,0.23525779701306423
2fb229a2-57f8-b268-0a3b-99634537ee5d,0.2718647702375598
fcb5b443-81bc-924e-8485-7b510d106e1d,0.22634429633865719
da709a46-fde5-4ba1-9591-b85825ef3428,0.2033036935340307
beadb218-e5fa-2686-bc95-4dfaa9acc2e8,0.25660764829192534
7a42b564-4bb6-5864-6cdb-a0100008f3b3,0.25795444806871104
c21b4680-75e8-ea37-265f-e3ad6f0f145d,0.2995090506308868
568b48b2-3f1e-4bd9-6921-b6d2e712fd20,0.31785932551722945
cbf46f8c-cf9e-8347-0d18-9416cc2f7e69,0.2880361097316034
468bef9f-2f50-590e-6e78-62e3adb05aa1,0.2675887278229869
75d88e2b-258a-b0c8-e980-38855b56a2bc,0.2705777508465416
74af76a6-7398-fe19-6024-45261819ac1d,0.2274067555954661
cc68526b-b2d7-4f7f-cfa7-d93b23716027,0.2896846079678236
82bfc118-9eb4-3aa2-899d-a87a2ed8236f,0.2827212291740993
8c048fd6-de2d-4cc4-6a09-18d7a38cbc30,0.3039018858269846
9249e8b6-409a-a80c-1a1e-29ae21b1db47,0.2654799705607735
751b93d5-5643-307d-16ea-ceabd936ecfb,0.23710551486505926
612f0d63-d8bf-2a7e-f98f-de8853293d6e,0.21113880734315582
d6a1a2c3-0c6d-f901-13f6-0a4cd56372a8,0.24715099193056952
fd80725f-53fc-7009-9878-aeecf1e9ffbb,0.3219023392447386
05554f65-6aa9-4dd1-6271-8ce2d60f10c4,0.2846354092222243
5b3b783b-decb-a726-5901-42ac64bec4da,0.28050741492266024
4e5f110a-29cf-e953-be94-103282faf4c3,0.20853776558500312
cf8d7578-03a6-91ea-48da-211dd8b94d3a,0.25841965586705185
e10d33ae-c83e-6d25-b9d7-f331b6d6ba13,0.24079818773562042
d62f070b-4ec4-d8c1-ea89-1a74635f09d0,0.12305087666553736
da7c04c0-d50c-49ce-a081-12e1cacfbbbb,0.14502813160128245
e0906c05-fae5-9591-ba5f-2142d8b0065a,0.3061515883310753
71d51015-1800-ed61-8bc3-8dca49caec15,0.3151711100319072
1fb001e3-9a92-d561-714b-8dc27ce1e62b,0.2758302633073952
bf2c6d0f-3980-4845-c982-6943db201138,0.24790982581582832
eeab1530-6709-dd16-335f-71ae02b13d33,0.23764274209502145
6f1a3325-7525-1699-d0f5-a45cb4ba4b42,0.2651271318851787
e9a9aff7-530e-e300-6324-fb30ec87d553,6.480041472265422e-05
fd95fa70-4e9e-bbad-682a-948eff696307,6.480041472265422e-05
6acfa7da-1dbd-936e-d985-cf07a1b27711,0.2946002036204889
da87e89a-d8de-4002-78f4-5bae2b59f996,0.2161724376225477
9f9b5fda-6074-9fa6-8a2b-95a0ed38f3be,0.2446253440051447
7063d087-96b8-2cc1-ee88-c221288acc2a,0.30315028104380104
0f33b750-5bcf-5501-6050-35bb5347f143,0.23912291242020317
a86208c4-85a5-9a41-f3cb-fd5d73c8c318,0.24809723783329587
3e683191-c38b-5166-9ae3-8bfc3b975859,0.2669637994129986
0cf83157-f7f1-fd5a-148d-a57060f22e5d,0.29819225721994147
3b896f9c-bdd8-55e4-f120-6dc0c2e41c1e,0.2691105259047735
32635fb8-7b7d-4705-4148-7ef60796026f,0.19855429324986754
3eb4a16f-6e44-f769-1ca3-84db6776c64e,0.23435279258799327
07a6e52d-6b2c-2519-ea0f-04c62cde44bc,0.20557544973286918
60968f0b-576f-9efc-07fa-f6893d8e7ed0,0.28917410698169416
bbd3ae58-58e2-d81c-42bf-97d4a07ac0d1,0.27443887221358915
a998e3ab-9586-6be8-22d7-9c7f94668fe6,0.28500219715466185
2d926732-e662-dece-0c34-01579683f68b,0.22402174289492147
a325d318-5167-525b-f61d-2ab89d6b05c9,0.3009799252064956
2dc95d44-be08-538c-0113-6cc773d8ea17,0.22271723799978027
1a4eb896-e26b-d203-81a6-7b80dd2d3b21,0.18046516065330312
7cb5eb22-ccd0-e09c-49e2-ff35330fa7a3,0.2320331029473604
96898f51-c217-a0a5-6e75-b5acfe1d788c,0.16695478004873826
ba3f8273-1a05-2171-8aa1-f4c964c1e2c7,0.13848206560626633
630773ca-bbdf-bb41-2985-41a23ffdd01a,0.256258618972569
e5ff3e1d-3868-b687-514b-6e6d45ba07d1,0.2705273867053996
dc2d8539-361f-3a32-7c35-8f0d1cf9413f,0.20292251938387512
9bd46c5d-37de-dcf8-f6e5-337503732a38,0.24546344564938263
40f444cb-c03d-6551-a791-b23fdefde0d5,0.24906904868974375
55c12827-cff2-e8f7-2631-b70602a5ba4a,0.2430822983258061
99312a96-6af4-e4e7-c9fe-51f803caee6b,0.18707887594847492
f9627bfc-676d-d5c1-a8b9-bdabb246cc24,6.480041472265422e-05
b9fe7b5d-2fed-73ec-722a-182206b6ee50,6.480041472265422e-05
e185527f-3150-6b79-c3f8-b28c410278b4,0.15177412924916403
e52ebce8-743c-6a83-99d4-51d6807dab04,0.18665669996935993
cb2978d6-22aa-5f75-27e4-2ad5d3e73e2d,6.480041472265422e-05
b5ed5dcf-8de8-dd15-1c96-d4395b615341,6.480041472265422e-05
7ade7687-8087-458e-3f3d-f842dc1ea9b5,6.480041472265422e-05
93edf4be-4239-92cc-b49a-42c81d66e907,6.480041472265422e-05
a2e8fb77-c8d9-bcad-abc9-8ecffe106f6d,0.16415320896187235
10899325-a6bc-a2a2-3cf9-12bb976eebeb,0.20574590341024843
bee7ff45-9a4a-f4e0-972e-869b121a09e6,0.26932424703719293
23344655-3737-fa7a-d79b-41851f0c3b75,0.2799362582018535
548a4394-77b7-fe9e-6915-d2a10f61813c,0.20306833197265398
e68ad4ed-b88f-35c7-5c10-0da2a5c38834,0.20306833197265398
f53e3592-c08e-b208-e989-6a2308da1f2b,0.2297588850910109
1640561b-1b78-c60f-d3e6-203511b47268,0.27074336513904684
e56b0ceb-bb30-bbec-805e-d5dc7412dcb1,0.29664460671302667
64de3f57-80c2-8e91-ef24-fbf706054609,0.17347980956313347
169df302-c4ed-4f59-fc5d-763f86e6c36f,0.17347980956313347
a3f3fb2b-86b3-1999-8237-8188589b4b37,0.17347980956313347
bda6a1fb-62b4-a091-42c4-b127539e50cd,0.22060200858298196
a27f8f6c-3970-49df-7535-037bac724ffc,0.22066421064591613
26519019-7868-fbca-0f59-d415739e82c5,0.19045853252391493
e7eb0e8d-f85a-813d-7646-3167f606d028,0.24433159854535325
0fb367a3-3d1e-7306-d199-993199f08ad5,0.2780237595122008
8f3ff1fc-763b-b848-6df0-49655c1ecc06,0.2581508102468907
712060c6-e9c2-6637-380c-f47b0dd77aef,0.25583974832344125
579fe665-08ed-c3d2-1ce1-5edaa9a2ab18,0.19454485958179488
6fe15cfc-ccef-5c10-4c78-cb54d0efb3e3,6.480041472265422e-05
bb5dfa40-0233-5804-64da-45f493c01676,6.480041472265422e-05
9735427c-4c5c-785d-aa1d-48f7068a5416,0.25227443542526196
bf325904-2907-ba14-9549-c2742153ccec,0.21591552095396682
a5247ea1-965a-a587-15ce-b1c51e168542,0.19932843714400397
17d078ef-9571-86f4-7fe6-972cd0d7bf8e,0.20671577194062832
03776222-88b6-a2c4-18a5-dd5885546b52,0.2270565633010459
cfcc79b4-b2db-d5d5-e985-8b1a6db410f5,0.22647025870556203
4f5145ba-a7a0-570d-3f74-8caf12e851d0,0.1775209113912051
18332afb-f0dc-d914-4d5f-f0da7afcc2d3,0.1775209113912051
97e0a83c-a31f-b2ba-45ca-c728b778feca,0.1775209113912051
02ff6051-ec42-adef-ba3b-59440241050f,0.18831858862412934
ca9f655e-e37a-ff2a-5b46-ac29dfd0b5c6,0.20627569254131026
6a95d677-2083-3aff-51e8-b77f74a5a730,0.2353612046414187
5416a4cd-cfe2-5e28-2021-97d5fa1267cc,0.22897288962526924
38b90378-0524-6470-a414-1628e03311a9,0.26231077560474314
4d760653-e5d8-9dda-7a49-b4921fe18f19,0.25937496002013977
d32ed6e6-f4f6-55c8-5e11-7a4cd4fed856,0.23552466505764338
cf42c696-68dc-ed89-d986-4dad131c1f9c,0.2990688292030679
7f5d8bcd-5e3d-97ec-281d-8e176c7c8330,0.26544533701646267
eef18371-4178-138f-c071-8fde6a5d1bd5,0.21566835757382324
28747cdd-87a2-5d1a-e3a9-b752b2eb27ff,0.20611688712960075
9a3598fc-5bf7-0912-a940-43051aacb756,0.25853129273810643
f4d6ef0f-16cb-d761-6c03-345eb5573afc,0.2524559773649461
5ee50c96-023f-e40d-348a-622c9438c345,0.1925820290722716
9789cfba-615c-10ce-ab1a-8ec091852bd5,0.17019746105175929
c56a2d51-a1f8-d797-56b1-fc953b7b185b,0.21533056981035756
7409d90f-ec5d-21dd-5967-7fdf87f67cc8,0.17382363327290684
a717fa3a-69b7-7b03-264b-15a933b2c3ab,0.22115828511434207
97475885-a087-4ac2-cc01-e8ecaf8728c3,0.185875752399422
d3cd268b-a934-52bc-f46a-a155e696d9ca,0.1512528943375996
c9e406c1-ad4c-8415-7b43-b9e3abdc995a,0.22196891896474152
08710a5e-c385-7f52-9751-8b3a89c5a26d,0.23732675729751712
d28a1e15-d798-56c1-1055-419623fc166f,0.23691226583680605
8bf7bdb1-944f-b59c-33e0-f2f06b2d19cc,0.19153422504715936
7300e89a-2e8e-23d3-3e9a-8f25b2a127f0,0.2354701530303653
f44448e4-ff35-c96a-b7c0-3bd2ebcb4f72,0.23857338504431955
e72aab01-fbef-7d21-ac1d-84ee1413fddd,0.22271723799978027
f9bfacad-490b-94c3-f583-fa950248229a,6.480041472265422e-05
769c25e6-5f6c-59c3-1410-eca87fc22f97,6.480041472265422e-05
7e962dc7-5d3e-277c-1b9d-68e5a406a2c1,0.1994925964122115
69ca677e-a412-c001-7136-25258deec8af,0.22649546800458534
91638d36-44ab-c37f-2821-55046bbc042e,0.2464863339026036
c2a31e60-1aa4-51eb-9d7d-eba72e5cf379,0.22973294415332424
1f09f568-71cf-0d73-f7ae-31a262e22a6b,0.22727467232217768
8617e635-3280-3059-b784-84f4feb3c3e7,0.26529305671151693
f28ffc6c-3710-8a90-5b78-4fa845c57a4a,0.2424450928634741
4e638be1-5a2a-3dca-5092-6eaaaf29973b,0.2341208936101706
38a03b42-ae7b-be9a-15d4-ba5e213c06ca,0.1887763426016359
da4abf88-9b69-e2f3-1d1e-d17a5f875106,0.1867046563988542
eb8ff038-1cd3-4fb2-7d22-002e8f25a4b8,0.220870206066388
201c96b5-2e4b-fc84-7de1-383d3717d404,0.26467879264868005
420afb30-906a-3282-8b9c-8c4f87240d5c,0.26723026534186034
a67fe1b3-f4e4-c5d3-a48b-903ca11e88f0,0.244854956241395
8ec0376c-290b-fdee-fa46-dffe2ceba8d6,0.18130131750565737
5791d792-970c-8055-0680-20e417976ed7,0.23341723103358794
e83b8f68-8bc9-6b56-220c-0ffbd470b931,0.28093343546225114
8907da79-897c-74ec-9f67-4cc9c7b4a2a8,0.20872173300432809
ecbe99c7-6938-bbb3-dd52-0c4d2681e5c6,0.19558458642040033
c4bdc9f3-5a75-3393-8d54-fec662761ec8,0.2576408891772175
08d87149-577e-d69b-1de3-3d738937171d,0.22161595033066772
7d0e20ae-fec0-f3ba-0298-84511477ed22,0.28247788293619397
89441aa7-5140-13b8-7c02-6322a98db26e,0.2441615491943449
f4048caa-3210-9c42-607b-a0aed22afef5,0.2275237265309172
dd778185-e4fb-5372-8f9a-93b1567b9a53,0.22969663667998655
172a34b4-9edd-b0ae-c768-cbfa8e1ab52c,0.2770697304346514
c534cc08-f3fe-0b0f-00c9-2bf8133a3f12,0.24892888259921614
9e873406-9774-36aa-d3fc-d7e7d8f4b968,0.20200789134543143
e9b9f4db-721a-d30f-bbfc-ebc5aa381456,0.2284074229228585
1e4f199c-363b-451b-a164-f94571075ee5,0.29509581830345644
9a6c5be4-483e-29f3-aaa8-07049fc89ee5,0.21673427135830006
b17030ff-46a3-fb4e-87fd-a7732e302a84,0.2485761198160175
e9b8ac17-508c-89ee-31a7-a2c4228da896,0.2521806368348899
9f615402-d171-3104-7ce6-6ccffa3941f1,0.19242540205084005
f92ea5d6-b1a7-dea1-c675-833f2bb94b4e,0.19242540205084005
c8626b71-16d2-6596-8a53-7d59cc072c82,0.198252497843404
440cca37-786e-6808-1085-b5524c33e875,0.2621350501618089
2d0a5bf0-e53e-9a07-2243-9bcd561421ec,0.2618179893929169
5c25bdcb-90c6-39a5-c273-1375961c9a14,0.19798243586568515
0f73c913-fa27-459e-90dd-cb367702795b,6.480041472265422e-05
69857a53-d09f-4d02-9887-d81a1640e705,6.480041472265422e-05
014be8c3-43b1-83eb-32db-95bfd3bbc565,0.26923159288213094
7ec0ca0f-6652-b9d2-eb1c-75aeb1f2def3,0.2389488087894864
70d38275-5a5f-e583-b308-321618fdb15d,0.20469032919199975
03099c0f-ed6a-d0ea-bf12-1347b36ed611,0.2582622149069622
39fa6acd-e816-0df6-fe70-145ce2bbf85f,0.2749803619609158
05593e56-3618-9303-efc9-c5b3b966241c,0.23545925365279494
1d81a1eb-ad74-2586-7b29-14f86c49dfc0,0.18253087593214495
036ebf8b-def5-f536-30fe-866da083f20b,0.00017280110592707791
1e3c7b5d-602f-532f-8413-19e217f9bd23,0.00011520073728471861
82be3f04-a128-8a7e-3708-c9bfca10766a,6.480041472265422e-05
6cf8be18-936c-ddd5-5e31-d2953f1e6ef0,6.480041472265422e-05
b65f0070-d034-0491-aa1a-704ee2c707b1,0.18199537453408637
5755808e-7daa-38f5-12ee-a2d785546413,0.23265924423321355
c6a29c6c-5c4c-dae5-01d0-e8d373406ddf,0.21042262367018894
ef989047-b04e-78e7-7d6d-a9281c0e0278,0.2475599433480135
7a17086c-2820-4657-be3a-01654e952b6a,0.18971978427654942
259095fb-34be-d9f5-d165-f37b7f276ce7,0.231980194997947
d3d70252-b844-cd7e-29b4-26a8bce1f6d6,0.24273431708133425
2838c7e2-7ea1-1ca5-3f58-bc9b8c9708e7,0.19952780858283087
78859d50-15ff-fc2c-b2b5-90c2294ce766,0.19995525612873355
b734749f-c24d-e29b-eb6a-8e5a828908ed,0.0003240020736132711
eace1b0e-c492-d378-a25d-0c6eb0e37b47,0.00023143005258090794
a06b481a-3729-3545-2c44-6dd11e00847a,0.00023143005258090794
04fc9f05-89c2-e42b-7435-c401dcba77da,0.00023143005258090794
3433930c-be6e-6398-abc5-39f338b41629,0.23834422939744554
8c1207b5-dce7-dd47-7e91-e5198b6e939d,0.18806098990406234
63dadc63-23f3-e2ab-679c-126bbdacdd06,0.23093756371339638
debdc6c3-284e-6eaf-7c39-cf8aa0ce67dc,0.18806098990406234
ef8fed37-0e7f-1ef6-4622-0cd71263671f,0.18806098990406234
